Date,Open_samsung,High_samsung,Low_samsung,Close_samsung,Volume_samsung,Change_samsung,Open_lg,High_lg,Low_lg,Close_lg,Volume_lg,Change_lg
2015-12-17,26020,26160,25500,25800,174677,-0.006928406466512715,52600,53200,51300,52100,801149,0.007736943907156624
2015-12-18,25300,25760,25280,25560,168369,-0.009302325581395321,51400,52300,51000,51500,537807,-0.01151631477927062
2015-12-21,25560,25700,25220,25600,160466,0.0015649452269170805,51700,52700,51500,52300,472441,0.01553398058252431
2015-12-22,25600,25840,25340,25840,206192,0.009374999999999911,52800,52800,52100,52800,386465,0.009560229445506607
2015-12-23,25840,25980,25640,25900,207148,0.0023219814241486336,52900,53400,52400,52400,512920,-0.007575757575757569
2015-12-24,25900,26000,25700,25700,156151,-0.007722007722007707,53000,54700,52900,53300,981000,0.01717557251908386
2015-12-28,25700,25780,25320,25320,227230,-0.01478599221789878,54000,54200,52200,52200,498091,-0.0206378986866792
2015-12-29,25300,25320,24820,25080,232944,-0.009478672985781977,52400,53100,51700,52400,418750,0.003831417624521105
2015-12-30,25200,25440,25080,25200,203958,0.004784688995215225,53000,54400,52900,53800,697754,0.026717557251908497
2016-01-04,25200,25200,24100,24100,306939,-0.04365079365079361,53900,53900,52500,52500,542920,-0.024163568773234223
2016-01-05,24040,24360,23720,24160,216002,0.0024896265560165887,52100,54500,51900,54300,746137,0.03428571428571425
2016-01-06,24160,24160,23360,23500,366752,-0.027317880794701987,54100,55200,53700,54700,1039057,0.007366482504604033
2016-01-07,23320,23660,23020,23260,282388,-0.010212765957446801,55200,56900,54900,55000,2352287,0.005484460694698434
2016-01-08,23260,23720,23260,23420,257763,0.006878761822871837,54500,56100,54100,55900,1149750,0.016363636363636358
2016-01-11,23120,23320,22920,23040,241277,-0.016225448334756587,55700,56600,55400,55500,770483,-0.007155635062611854
2016-01-12,22960,23320,22880,22920,206283,-0.00520833333333337,56000,57300,55600,57000,1218716,0.027027027027026973
2016-01-13,23060,23180,22960,22960,143316,0.0017452006980802626,57300,57600,56500,56700,826582,-0.0052631578947368585
2016-01-14,22620,22840,22620,22760,209022,-0.008710801393728262,56400,57900,56300,57900,1287076,0.021164021164021163
2016-01-15,22800,23040,22480,22640,209464,-0.005272407732864637,58200,58400,56200,56700,1135720,-0.020725388601036232
2016-01-18,21760,22660,21760,22520,320214,-0.005300353356890497,55900,56500,54400,55300,1143660,-0.024691358024691357
2016-01-19,22560,23420,22560,23420,207242,0.03996447602131448,55200,55600,52800,54800,1342234,-0.009041591320072317
2016-01-20,23200,23200,22640,22760,167052,-0.02818104184457726,54800,54900,52500,52800,1215714,-0.03649635036496346
2016-01-21,22660,23100,22500,22620,190352,-0.0061511423550087985,52900,54300,51900,53000,803698,0.0037878787878788955
2016-01-22,22900,23360,22900,23360,147528,0.03271441202475689,54700,57000,54600,56500,1836166,0.0660377358490567
2016-01-25,23440,23520,23120,23240,159913,-0.005136986301369828,57400,57500,56300,56800,715410,0.005309734513274433
2016-01-26,23100,23140,22720,22740,152399,-0.02151462994836484,56300,56600,53900,54800,1273163,-0.035211267605633756
2016-01-27,22520,23500,22520,23500,276237,0.033421284080914715,55600,57900,55200,57800,1733436,0.054744525547445244
2016-01-28,23280,23360,22780,22900,315912,-0.025531914893617058,57400,58000,56300,57700,988435,-0.0017301038062284002
2016-01-29,22800,23000,22320,23000,436983,0.004366812227074135,57500,58000,56800,57900,750954,0.0034662045060658286
2016-02-01,23040,23260,23020,23260,259979,0.011304347826087024,58000,58000,56400,56900,837096,-0.01727115716753025
2016-02-02,23220,23320,22940,23120,166348,-0.006018916595012858,56700,57500,56200,56900,471778,0.0
2016-02-03,23000,23040,22740,22920,174507,-0.00865051903114189,56300,56400,55500,56200,546077,-0.012302284710017597
2016-02-04,23000,23220,22960,23120,247959,0.008726003490401313,55900,56500,55300,56500,696357,0.005338078291814874
2016-02-05,23120,23380,23120,23280,188094,0.006920415224913601,56900,57100,56200,56900,500536,0.0070796460176991705
2016-02-11,22360,22740,22360,22600,305262,-0.029209621993127155,54900,56200,54900,55500,597358,-0.024604569420035194
2016-02-12,22600,23020,22440,22600,256232,0.0,55500,57200,55000,55800,826587,0.00540540540540535
2016-02-15,23080,23200,22880,23080,183146,0.02123893805309729,57700,58200,56900,57700,1334462,0.03405017921146958
2016-02-16,23160,23580,23140,23360,180401,0.0121317157712304,58700,59800,58600,59500,1495125,0.03119584055459268
2016-02-17,23580,24020,23380,23700,246062,0.014554794520547976,59500,60300,59100,59600,1034187,0.001680672268907557
2016-02-18,24060,24060,23560,23740,222481,0.0016877637130801038,60300,60800,59900,60300,847811,0.011744966442952975
2016-02-19,23740,23900,23480,23800,176852,0.002527379949452291,59800,61500,59800,60800,1150233,0.008291873963515828
2016-02-22,23800,23840,23320,23500,174899,-0.012605042016806678,62500,63300,62200,62500,1899563,0.02796052631578938
2016-02-23,23580,23780,23460,23620,147674,0.005106382978723456,63100,63200,61600,62600,1146615,0.0016000000000000458
2016-02-24,23560,23580,23220,23440,140484,-0.007620660457239636,62600,64000,62200,63500,1104095,0.01437699680511173
2016-02-25,23440,23740,23440,23580,133635,0.005972696245733822,63200,64300,62800,63400,697025,-0.0015748031496063408
2016-02-26,23600,23740,23440,23440,177344,-0.00593723494486853,63400,64000,62000,63700,1044749,0.004731861198738141
2016-02-29,23580,23880,23520,23560,288680,0.005119453924914641,64300,65200,63800,64900,1267755,0.018838304552590168
2016-03-02,24000,24140,23920,23940,236372,0.016129032258064502,66100,66100,64300,64800,1023844,-0.0015408320493066618
2016-03-03,24260,24400,24040,24400,218991,0.019214703425229684,65200,65200,63000,63500,1274639,-0.020061728395061706
2016-03-04,24400,24560,24040,24300,201490,-0.004098360655737654,63600,63700,61200,62700,1896352,-0.012598425196850394
2016-03-07,24400,24620,24300,24460,131376,0.006584362139917754,62700,63900,62500,62800,830377,0.0015948963317384823
2016-03-08,24460,24480,23720,23840,216202,-0.025347506132461173,63800,64800,63000,63400,1178567,0.009554140127388644
2016-03-09,23760,23980,23540,23880,183380,0.001677852348993314,63700,63800,62200,62500,675112,-0.014195583596214534
2016-03-10,24160,24720,24020,24500,283540,0.025963149078726877,63200,63300,62300,62400,752086,-0.0016000000000000458
2016-03-11,24500,25060,24320,24980,267225,0.01959183673469389,62700,63200,62400,62700,571948,0.004807692307692291
2016-03-14,25340,25460,24980,25100,217154,0.0048038430744594685,64000,64100,62400,62700,904996,0.0
2016-03-15,25100,25280,24920,25060,172808,-0.0015936254980080111,62900,63000,60100,60900,1619247,-0.028708133971291905
2016-03-16,25120,25260,25060,25120,146856,0.002394253790901857,61000,62300,60200,61900,909767,0.016420361247947435
2016-03-17,25300,25920,25140,25260,246869,0.005573248407643394,62700,63500,62300,62800,1028533,0.01453957996768973
2016-03-18,25560,25560,25260,25460,225314,0.007917656373713333,63100,63900,62900,63100,904363,0.004777070063694211
2016-03-21,25480,25580,25160,25340,181170,-0.004713275726630051,63700,64300,62000,62300,890225,-0.01267828843106178
2016-03-22,25340,25580,25240,25380,202872,0.0015785319652723562,63200,63200,62300,63000,724229,0.011235955056179803
2016-03-23,25380,25580,25240,25580,197418,0.007880220646178104,63400,64400,63100,64000,912654,0.015873015873015817
2016-03-24,25580,25800,25320,25640,218795,0.0023455824863174435,63900,64000,62100,62500,749022,-0.0234375
2016-03-25,25660,25800,25560,25760,143446,0.004680187207488196,62800,62800,61200,61500,684017,-0.016000000000000014
2016-03-28,25760,26000,25760,25880,121218,0.004658385093167627,61500,62000,61000,61800,350264,0.004878048780487809
2016-03-29,25880,26000,25700,25800,172454,-0.0030911901081916993,62000,62200,61300,61800,515459,0.0
2016-03-30,26200,26419,26040,26160,267605,0.013953488372093092,62300,63200,62000,62800,708069,0.016181229773462702
2016-03-31,26120,26279,25960,26240,382615,0.003058103975535076,63000,63000,60600,61600,962220,-0.019108280254777066
2016-04-01,25980,26180,25420,25580,271156,-0.02515243902439024,61900,61900,60200,60900,1206798,-0.011363636363636354
2016-04-04,25580,26100,25580,26100,188046,0.020328381548084362,62000,62800,61100,62800,807071,0.031198686371100237
2016-04-05,25980,25980,25200,25200,236319,-0.03448275862068961,62900,63300,62300,62700,500463,-0.0015923566878981443
2016-04-06,25380,25820,25360,25700,184234,0.01984126984126977,63000,63300,61800,62800,751550,0.0015948963317384823
2016-04-07,26000,26000,25160,25380,258795,-0.012451361867704236,63300,64700,62100,62600,1236641,-0.0031847133757961776
2016-04-08,25380,25380,24800,24920,251868,-0.01812450748620964,62700,63700,62200,63700,835931,0.01757188498402562
2016-04-11,24920,25420,24920,25320,120693,0.01605136436597121,64500,64700,63500,64300,1012659,0.009419152276295195
2016-04-12,25400,25620,25320,25500,134054,0.007109004739336511,64300,64700,62800,63000,1373137,-0.02021772939346811
2016-04-14,26000,26040,25780,26000,335327,0.019607843137254832,63200,64100,63200,63800,1146213,0.012698412698412653
2016-04-15,26180,26200,25800,26000,136599,0.0,63900,64000,62800,62900,658721,-0.014106583072100332
2016-04-18,25900,26100,25840,25980,128474,-0.0007692307692307443,62700,64000,62500,63900,696540,0.015898251192368873
2016-04-19,25880,25920,25660,25760,144766,-0.008468052347959998,63500,63900,61900,62500,1049789,-0.021909233176838794
2016-04-20,25640,26000,25640,25980,171972,0.008540372670807539,62800,62900,61300,61400,835015,-0.01759999999999995
2016-04-21,26000,26020,25760,25880,145089,-0.0038491147036181506,61800,62200,61300,61900,629811,0.008143322475570036
2016-04-22,25880,25880,25540,25600,114830,-0.010819165378670781,61600,62300,61400,62000,468610,0.001615508885298933
2016-04-25,25700,25700,25420,25620,91957,0.0007812499999999556,61800,62300,61000,61200,550337,-0.012903225806451646
2016-04-26,25700,26100,25660,25920,166901,0.011709601873536313,61300,61600,59200,59400,1611007,-0.02941176470588236
2016-04-27,25880,26000,25720,26000,165946,0.0030864197530864335,59400,59800,57800,58200,1554046,-0.02020202020202022
2016-04-28,26000,26000,25220,25300,293069,-0.02692307692307694,58600,59200,58000,58200,997708,0.0
2016-04-29,25200,25340,24840,24900,325078,-0.015810276679841917,58900,59100,57800,58200,1189751,0.0
2016-05-02,24940,25240,24900,25000,140552,0.004016064257028162,58200,59500,57400,59000,872549,0.013745704467353903
2016-05-03,25340,25400,25120,25220,158066,0.008799999999999919,59600,59800,58600,59300,617908,0.005084745762711895
2016-05-04,25440,25800,25240,25800,294055,0.022997620935765184,59200,59500,58300,59500,708577,0.003372681281618828
2016-05-09,25800,26000,25700,25980,312894,0.006976744186046435,59000,59100,56000,56100,1740941,-0.05714285714285716
2016-05-10,25980,26000,25760,25920,171191,-0.002309468822170868,55800,57600,55500,57000,1156886,0.016042780748663166
2016-05-11,25920,25980,25740,25840,176688,-0.0030864197530864335,57500,57600,54500,55200,2075526,-0.03157894736842104
2016-05-12,25840,25840,25500,25620,152302,-0.008513931888544879,55000,55300,54100,54300,1520491,-0.016304347826086918
2016-05-13,25620,25620,25020,25060,245698,-0.021857923497267784,54600,54900,53600,53700,1019051,-0.011049723756906049
2016-05-16,25060,25260,24940,24960,234403,-0.003990422984836428,53800,55000,53800,54600,590167,0.016759776536312776
2016-05-17,24980,25300,24980,25280,183671,0.012820512820512775,55000,55300,54300,54400,465300,-0.00366300366300365
2016-05-18,25280,25420,25100,25360,183392,0.0031645569620253333,54400,55200,53700,53900,799045,-0.009191176470588203
2016-05-19,25360,25540,25320,25400,200249,0.001577287066246047,54100,54500,53600,54000,531879,0.0018552875695732052
2016-05-20,25400,25600,25380,25380,159211,-0.0007874015748031704,54000,54200,51500,51900,1775509,-0.03888888888888886
2016-05-23,25380,25720,25380,25720,162251,0.013396375098502666,52200,53300,52200,52800,739639,0.01734104046242768
2016-05-24,25720,25780,25360,25420,208692,-0.011664074650077794,52900,53700,52800,53000,519211,0.0037878787878788955
2016-05-25,25660,25960,25480,25900,237255,0.018882769472855943,53600,53700,52600,53000,637123,0.0
2016-05-26,25980,26060,25900,25920,253073,0.0007722007722008595,53200,54600,53000,53400,638944,0.007547169811320753
2016-05-27,26000,26020,25460,25640,274891,-0.010802469135802517,54000,55800,53900,55600,1153816,0.04119850187265928
2016-05-30,25940,25940,25480,25600,206307,-0.0015600624024960652,56100,56400,55000,55700,767791,0.0017985611510791255
2016-05-31,25600,26000,25360,25840,1250554,0.009374999999999911,56300,56500,55300,56100,933757,0.007181328545780907
2016-06-01,25960,26820,25900,26660,470080,0.03173374613003088,56100,57000,56000,56100,544499,0.0
2016-06-02,27000,27440,26920,27300,476139,0.02400600150037513,55900,56000,54400,54500,647427,-0.028520499108734443
2016-06-03,27400,27580,27280,27540,341324,0.00879120879120876,54300,55400,53500,54500,562951,0.0
2016-06-07,27720,28040,27600,27960,462843,0.015250544662309462,54600,55200,54100,54300,655930,-0.003669724770642202
2016-06-08,28380,28380,27780,28120,376162,0.005722460658083017,54100,54400,53300,54400,887520,0.0018416206261511192
2016-06-09,28160,28600,28120,28600,515375,0.017069701280227667,55300,57300,55100,56400,1539831,0.03676470588235303
2016-06-10,28480,28500,28080,28120,289681,-0.016783216783216814,56900,57200,56100,56400,502108,0.0
2016-06-13,27920,27920,27240,27420,304966,-0.024893314366998598,55800,56400,55500,55800,392941,-0.010638297872340385
2016-06-14,27420,27720,27380,27600,245461,0.006564551422319376,55700,55800,54300,54600,548243,-0.021505376344086002
2016-06-15,27699,28320,27660,28260,306689,0.023913043478260843,54700,55200,53500,54200,589932,-0.0073260073260073
2016-06-16,28259,28340,27900,28180,292431,-0.0028308563340410098,54600,54800,53500,53600,430753,-0.011070110701106972
2016-06-17,28200,28700,28200,28520,328394,0.012065294535131388,53800,54500,53400,53900,500452,0.005597014925373234
2016-06-20,28540,28960,28519,28620,270316,0.003506311360448766,54800,56200,54600,56100,691974,0.04081632653061229
2016-06-21,28640,28980,28520,28960,200411,0.01187980433263447,55500,55800,55000,55700,399103,-0.007130124777183555
2016-06-22,28920,29000,28620,28900,178965,-0.002071823204419898,55600,55600,54500,54900,501106,-0.014362657091561926
2016-06-23,28880,28900,28540,28600,225126,-0.01038062283737029,54800,55600,54400,55200,436187,0.005464480874316946
2016-06-24,28900,28900,27200,28000,411052,-0.020979020979020935,55900,55900,52000,52300,1291330,-0.05253623188405798
2016-06-27,28000,28099,27700,27960,236780,-0.0014285714285714457,50900,52600,50600,52000,832384,-0.005736137667303964
2016-06-28,27800,28080,27579,27980,214379,0.0007153075822603494,51900,53400,51600,53000,557900,0.019230769230769162
2016-06-29,28160,28240,27820,27920,210541,-0.0021443888491780028,53500,54200,52800,53700,377468,0.013207547169811429
2016-06-30,28160,28900,27940,28500,272943,0.02077363896848139,54100,54200,53300,53900,440683,0.003724394785847407
2016-07-01,28540,29579,28540,29320,287872,0.02877192982456145,54500,55200,54100,55100,609842,0.02226345083487935
2016-07-04,29279,29479,29020,29320,159900,0.0,54700,56300,54300,56300,606923,0.02177858439201441
2016-07-05,29319,29500,29240,29380,157407,0.0020463847203273655,56000,56500,55500,55900,457414,-0.007104795737122527
2016-07-06,28940,29040,28240,28420,334983,-0.032675289312457445,55800,56600,54700,55100,557909,-0.014311270125223596
2016-07-07,28420,29000,28320,29000,229904,0.020408163265306145,55500,56900,55000,56400,725132,0.023593466424682408
2016-07-08,29000,29500,28980,29200,269963,0.006896551724137945,56900,57400,56100,56200,642248,-0.0035460992907800915
2016-07-11,29199,30000,29199,29780,281136,0.019863013698630194,56100,56600,54900,55100,1028224,-0.019572953736654797
2016-07-12,29980,30099,29200,29280,220494,-0.016789791806581578,55300,56700,54800,56400,842443,0.023593466424682408
2016-07-13,29920,29920,29259,29620,200198,0.011612021857923427,56600,56900,55200,55600,855891,-0.014184397163120588
2016-07-14,29620,30000,29520,30000,248605,0.01282916948008106,55800,56500,55200,55900,625935,0.0053956834532373765
2016-07-15,30000,30439,29720,30360,232463,0.01200000000000001,56000,56300,55500,55600,509023,-0.00536672629695889
2016-07-18,30360,30660,30000,30660,231344,0.009881422924901129,56100,56300,55100,55400,364989,-0.003597122302158251
2016-07-19,30560,30799,30440,30660,202445,0.0,55500,55600,54500,55100,455834,-0.005415162454873612
2016-07-20,30659,30840,30480,30800,155463,0.004566210045662045,54900,55400,54200,54300,397794,-0.014519056261342977
2016-07-21,30800,30940,30740,30860,170894,0.001948051948051921,54400,54600,52000,52800,1796452,-0.027624309392265234
2016-07-22,30120,30560,30120,30320,171703,-0.017498379779650075,53100,53400,52700,53200,712108,0.007575757575757569
2016-07-25,30000,30460,29900,30040,154650,-0.00923482849604218,53300,54100,53200,53400,489554,0.003759398496240518
2016-07-26,30000,30619,29960,30600,144570,0.018641810918774926,53200,54500,53100,54400,520865,0.01872659176029967
2016-07-27,30240,30580,30240,30540,126701,-0.0019607843137254832,54700,56300,54500,56200,969776,0.03308823529411775
2016-07-28,30660,30720,29960,30140,190074,-0.013097576948264522,56000,56600,54800,55000,796703,-0.02135231316725983
2016-07-29,30400,31140,30220,30780,299712,0.021234240212342437,55100,55500,53400,53500,979250,-0.027272727272727226
2016-08-01,31380,31600,31200,31360,230308,0.018843404808317032,53900,54200,53200,53600,511517,0.0018691588785046953
2016-08-02,31360,31360,30920,30960,166316,-0.012755102040816313,53600,53700,52900,52900,389732,-0.013059701492537323
